,player0,rating0,player1,rating1,player2,rating2,player3,rating3,player4,rating4,player5,rating5,player6,rating6,player7,rating7,player8,rating8,player9,rating9,player10,rating10,player11,rating11,player12,rating12,player13,rating13,player14,rating14,player15,rating15,player16,rating16,player17,rating17,player18,rating18,player19,rating19,player20,rating20,player21,rating21,player22,rating22,player23,rating23,player24,rating24,player25,rating25,player26,rating26,player27,rating27,player28,rating28,player29,rating29,player30,rating30,player31,rating31,player32,rating32,player33,rating33,words,u_words,sents,word1,word_count1,word2,word_count2,word3,word_count3,word4,word_count4,word5,word_count5,word6,word_count6,word7,word_count7,word8,word_count8,word9,word_count9,word10,word_count10
1537,Foster,False,Femenia,False,Cathcart,False,Holebas,True,Doucoure,True,Capoue,False,Sema,False,Pereyra,False,Deulofeu,True,Deeney,False,Mariappa,False,Quina,False,Kepa,False,Azpilicueta,True,Rudiger,True,Luiz,True,Alonso,False,Jorginho,True,Kante,False,Kovacic,True,Hazard,True,Pedro,False,Willian,True,Hudson-Odoi,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,778,372,33,the,62,in,19,a,19,to,15,and,15,with,12,for,11,his,10,of,10,after,9
1538,Schmeichel,False,Fofana,True,Soyuncu,False,Evans,True,RicardoPereira,False,Ndidi,True,Tielemans,True,Castagne,True,Perez,False,Iheanacho,True,Vardy,True,Maddison,False,Albrighton,False,Forster,False,Walker-Peters,False,Bednarek,False,Vestergaard,False,Bertrand,False,Djenepo,False,Diallo,False,Ward-Prowse,False,Armstrong,True,Redmond,False,Ings,False,Adams,False,Walcott,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1323,620,81,the,75,to,46,a,40,was,28,in,26,and,21,on,19,for,16,of,16,but,14
1539,Schmeichel,True,Fofana,True,Evans,True,Soyuncu,True,Ndidi,True,Albrighton,True,Tielemans,True,Castagne,True,Perez,True,Iheanacho,True,Vardy,True,Praet,True,Henderson,False,Lindelof,False,Maguire,False,Wan-Bissaka,False,Telles,False,Matic,False,Fred,False,VandeBeek,False,Pogba,False,Martial,False,Greenwood,True,Fernandes,False,Shaw,True,McTominay,False,Cavani,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,614,357,31,the,38,to,20,a,17,with,14,and,14,of,12,in,9,his,9,from,8,Iheanacho,7
1540,Begovic,False,Stacey,False,Carter-Vickers,False,SCook,False,Rico,False,Wilshere,False,Pearson,False,Riquelme,False,Billing,False,Danjuma,False,Solanke,False,Mepham,False,Kilkenny,False,Anthony,False,Surridge,False,Forster,True,Walker-Peters,True,Vestergaard,True,Bednarek,True,Bertrand,True,Diallo,True,Ward-Prowse,True,Armstrong,True,Djenepo,True,Redmond,True,Adams,False,Salisu,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,669,382,25,the,43,a,22,and,21,to,15,into,11,on,11,in,10,were,9,Redmond,8,with,7
1541,Ruddy,True,Dendoncker,True,Saiss,True,Kilman,True,Hoever,True,Otto,False,Moutinho,False,Neves,False,Gibbs-White,False,Vitinha,False,Silva,False,Ait-Nouri,False,Neto,True,Jose,False,Traore,True,Forster,True,Walker-Peters,True,Bertrand,True,Salisu,False,Bednarek,False,Romeu,False,Ward-Prowse,True,Djenepo,False,Armstrong,True,Ings,True,Redmond,True,Tella,True,Adams,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,752,396,34,the,62,to,34,a,17,in,16,we,16,for,14,with,13,and,13,of,10,on,8
1542,Woodman,False,Roberts,False,Cabango,True,Latibeaudiere,True,Guehi,True,Manning,True,Fulton,False,Grimes,True,Dhanda,True,Morris,True,Lowe,True,Arriola,False,Bidwell,False,Freeman,False,Whittaker,True,Hourihane,False,Steffen,False,Walker,True,Garcia,True,Laporte,True,Mendy,True,Rodri,True,Gundogan,True,Silva,True,Torres,True,Sterling,True,Jesus,True,Mahrez,True,Doyle,True,Foden,False,Gomes,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1141,529,59,the,73,a,37,in,27,of,23,to,22,and,22,was,19,but,15,it,15,from,14
1543,Virginia,True,Coleman,False,Godfrey,True,Holgate,False,Mina,True,Digne,False,Allan,False,Gomes,True,Calvert-Lewin,True,Sigurdsson,False,Richarlison,False,Steffen,False,Walker,True,Dias,False,Laporte,True,Zinchenko,False,Fernandinho,True,Gundogan,True,Bernardo,False,Sterling,False,Foden,True,Jesus,False,Mahrez,False,DeBruyne,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,819,438,34,the,51,a,18,in,16,to,16,and,14,for,11,but,10,on,10,of,10,after,8
1544,Kepa,True,Christensen,False,Zouma,False,Emerson,False,Hudson-Odoi,False,Kovacic,False,Gilmour,True,Mount,False,Chilwell,True,Pulisic,False,Giroud,False,Azpilicueta,False,James,False,Ziyech,False,Havertz,False,Ramsdale,True,Baldock,False,Jagielka,True,Stevens,True,Osborn,True,Bogle,False,Lundstram,True,Norwood,False,Fleck,False,McGoldrick,False,McBurnie,False,Burke,False,Brewster,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,594,337,24,the,37,to,18,and,17,a,16,of,12,but,10,in,8,was,8,with,8,we,8
1545,Collins,False,Brittain,True,Sibbick,True,Helik,True,Andersen,True,Styles,True,Mowatt,True,Kane,True,Chaplin,True,Adeboyejo,False,Woodrow,True,Dike,True,Frieser,False,Williams,False,Palmer,False,Sollbauer,False,Kepa,True,Emerson,False,Christensen,True,Zouma,True,Alonso,False,Gilmour,True,Kante,True,Hudson-Odoi,True,Ziyech,False,Pulisic,False,Abraham,True,Rudiger,True,James,True,Anjorin,False,Kovacic,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1358,590,65,the,103,to,39,a,37,in,35,and,31,we,30,of,21,on,20,was,18,with,18
1546,Ward,False,Daley-Campbell,True,Amartey,False,Soyuncu,True,Justin,True,Thomas,False,Ndidi,False,Tielemens,False,Perez,False,Under,False,Vardy,False,Maddison,True,Iheanacho,True,Choudhury,False,Walton,False,White,True,Dunk,True,Burn,False,Karbownik,False,Alzate,True,Moder,True,Gross,True,Lallana,False,Zeqiri,True,Tau,False,MacAllister,False,Bissouma,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,789,436,41,the,52,a,20,and,20,to,19,of,15,in,13,was,12,with,12,on,11,for,10
1547,Ramsdale,True,Basham,False,Egan,True,Ampadu,True,Bogle,True,Lundstram,True,Fleck,False,Lowe,True,McGoldrick,False,Brewster,False,Sharp,True,Norwood,False,O'Leary,True,Hunt,False,Kalas,False,Mawson,False,Moore,False,Towler,False,Vyner,False,Williams,True,Paterson,True,Wells,False,Diedhiou,False,Nagy,False,Massengo,False,Palmer,True,Semenyo,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,707,374,31,the,44,to,22,a,22,and,20,of,11,in,9,from,8,for,8,with,7,we,7
1548,Olsen,True,Godfrey,True,Mina,True,Keane,False,Digne,False,Doucoure,True,Davies,False,Sigurdsson,True,Iwobi,False,Richarlison,True,Calvert-Lewin,True,Coleman,True,Bernard,True,Lloris,False,Doherty,False,Alderweireld,False,Sanchez,True,Davies,False,Hojbjerg,False,Ndombele,True,Lamela,False,Bergwijn,False,Lucas,False,Son,True,Kane,True,Alli,False,Winks,False,Vinicius,False,Sissoko,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1372,642,61,the,78,a,36,in,27,to,27,and,27,was,26,with,19,on,19,of,18,from,17
1549,Peacock-Farrell,False,Bardsley,False,Long,False,Dunne,False,Driscoll-Glennon,False,Gudmundsson,False,Stephens,False,Benson,False,McNeil,False,Rodriguez,False,Vydra,False,Lowton,False,Barnes,False,Westwood,False,Mumbongo,False,Begovic,True,Stacey,True,Carter-Vickers,True,SteveCook,True,Rico,True,Lerma,True,Billing,True,Pearson,True,Brooks,False,Surridge,True,Stanislas,True,Mepham,True,LewisCook,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1063,539,55,the,60,to,34,a,29,in,21,and,21,on,20,with,14,of,13,was,12,at,12
1550,Henderson,False,Wan-Bissaka,False,Lindelof,False,Maguire,True,Telles,True,Matic,False,Fred,True,VanDeBeek,False,Greenwood,False,Martial,True,Rashford,True,McTominay,True,Fernandes,True,Cavani,True,Williams,False,Shaw,True,Fabianski,True,Dawson,True,Ogbonna,False,Cresswell,True,Coufal,False,Rice,True,Soucek,False,Noble,True,Fornals,False,Bowen,False,Yarmolenko,False,Diop,False,Johnson,True,Fredericks,False,Odubeko,False,Benrahma,False,<PAD>,<PAD>,<PAD>,<PAD>,581,331,21,the,29,a,17,to,15,in,13,of,11,on,9,and,9,from,8,for,7,his,6
1551,Allsop,True,Grimmer,False,McCarthy,False,Knight,False,Jacobson,False,Wheeler,False,Thompson,False,Bloomfield,False,Muskwe,False,Ikpeazu,True,Onyedinma,True,Charles,False,McCleary,False,Kashket,False,Akinfenwa,False,Hart,False,Tanganga,False,Sanchez,False,Alderweireld,False,Davies,True,Winks,True,Sissoko,False,Lamela,False,Bale,True,Moura,False,Vinicus,False,Kane,False,Hojbjerg,False,Son,False,Ndombele,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,778,426,31,the,50,a,29,to,21,and,20,of,17,in,12,from,11,we,9,Wycombe,9,at,9
1552,Arrizabalaga,False,James,False,Christensen,False,Zouma,False,Emerson,False,Mount,True,Gilmour,False,Ziyech,True,Pulisic,True,Abrahamm,True,Werner,False,Kovacic,True,Giroud,False,Hudson-Odoi,True,Havertz,False,Sluga,True,Bree,True,Lockyer,True,Rea,True,Bradley,True,Mpanzu,False,Clark,True,Tunnicliffe,False,Dewsbury-Hall,False,Naismith,True,Cornick,False,Potts,True,Berry,False,Moncur,False,Collins,False,LuaLua,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1111,555,46,the,67,to,29,a,28,in,21,and,18,with,17,for,16,of,16,I,15,on,15
1553,Henderson,False,WanBissaka,False,Lindelof,False,Maguire,False,Shaw,True,Pogba,True,McTominay,False,Greenwood,True,VandeBeek,False,Rashford,True,Cavani,True,Fred,True,BrunoFernandes,True,Alisson,False,Alexander-Arnold,False,Williams,False,Fabinho,False,Robertson,False,Milner,True,Thiago,True,Wijnaldum,True,Jones,False,Salah,True,Firmino,True,Mane,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1207,595,66,the,59,to,38,and,35,a,32,we,25,in,21,with,21,but,18,his,16,of,16
1554,Olsen,True,Coleman,True,Holgate,True,Mina,True,Godfrey,True,Doucoure,True,Gomes,True,Sigurdsson,True,Rodriguez,True,Richarlison,True,Calvert-Lewin,True,Wildsmith,False,Urhoghide,False,Brennan,True,Borner,False,Galvin,False,Harris,True,Bannan,False,Pelupessy,False,Reach,False,Green,False,Paterson,False,Windass,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,515,309,20,the,33,in,13,to,11,a,11,and,11,his,10,with,8,Everton,7,from,7,of,7
1555,Forster,True,Walker-Peters,True,Bednarek,False,Stephens,False,Bertrand,True,Armstrong,True,Diallo,True,Ward-Prowse,True,Walcott,True,Ings,True,Adams,True,Long,False,N'Lundulu,False,Leno,True,Bellerin,False,Holding,True,Gabriel,False,Cedric,True,Elneny,False,Xhaka,False,Pepe,False,Willian,False,Martinelli,False,Nketiah,True,Saka,True,Lacazette,False,Partey,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,870,460,44,the,69,to,23,a,19,in,18,on,12,and,12,was,10,for,10,of,9,his,8
1556,Griffiths,True,Raglan,True,Tozer,True,Boyle,True,Blair,True,Freestone,True,Thomas,True,Clements,True,Azaz,True,Lloyd,True,May,True,Steffen,False,Garcia,False,Harwood-Bellis,False,Laporte,True,Mendy,False,Fernandinho,False,Doyle,False,Mahrez,False,Torres,False,Foden,True,Jesus,False,Cancelo,True,Dias,False,Gundogan,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,828,445,41,the,51,to,26,a,23,and,19,in,15,of,13,after,9,but,9,from,9,was,9
1557,Hinchliffe,False,Minihan,True,Hogan,True,Maynard,False,Rooney,True,CJennings,False,Williams,True,Kitching,True,Keane,True,Croasdale,False,Reid,True,Bennett,True,Southam-Hales,False,Randolph,False,Coufal,False,Dawson,True,Ogbonna,True,Johnson,False,Noble,True,Rice,True,Yarmolenko,False,Benrahma,False,Lanzini,False,Antonio,False,Cresswell,False,Soucek,False,Bowen,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,670,385,24,the,52,to,25,a,18,of,18,in,15,was,11,and,9,West,8,from,7,for,7
1558,Morris,True,Francomb,True,Craig,True,Tunnicliffe,True,Dallison,True,Tsaroulla,True,Powell,True,Hessenthaler,True,Matthews,True,Nadesan,True,Nichols,True,Davies,False,JWright,False,Watters,False,Casilla,False,Davis,False,Struijk,False,Cooper,False,Alioski,False,Phillips,False,Shackleton,False,Hernandez,False,Poveda,False,Costa,False,Rodrigo,False,Jenkins,False,Casey,False,Harrison,False,Raphinha,False,Greenwood,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,717,403,32,the,53,a,19,to,18,of,17,and,15,in,12,for,10,was,9,we,8,into,8
1559,BaileyPassant,False,Solomon-Davies,False,Hughes,False,Miley,False,Joyce,True,Barrigan,False,Raven,False,Hmam,True,Kengni-Kuemo,False,Devine,False,Cummins,False,Howard,True,Strickland,False,Wignall,False,Shaw,False,Doyle,False,Hart,False,Doherty,False,Alderweireld,False,Rodon,True,Davies,False,Sissoko,False,White,True,Gedson,True,Dele,True,Lucas,True,Vinicius,True,Reguilon,False,Tanganga,False,Devine,True,Bale,True,Clarke,True,<PAD>,<PAD>,<PAD>,<PAD>,923,472,38,the,61,to,25,a,20,in,19,for,18,we,17,of,17,his,16,and,15,with,14
1560,hasbeeninvolvedinmorefortheGunnersinthattimeLeno,True,Cedric,False,Luiz,True,Mari,True,Tierney,True,Elneny,True,Willock,False,Pepe,False,Willian,False,Nelson,False,Aubameyang,False,SmithRowe,True,Saka,True,Xhaka,True,Lacazette,False,Dubravka,True,Krafth,False,Lascelles,False,Clark,False,Dummett,False,Hayden,True,SLongstaff,False,Hendrick,False,Almiron,False,Joelinton,False,Carroll,True,Ritchie,True,Murphy,False,Yedlin,False,Anderson,False,Gayle,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,910,487,40,the,54,a,31,to,25,in,17,and,16,for,15,was,12,of,12,had,10,on,9
1561,Henderson,False,Williams,False,Tuanzebe,False,Bailly,False,Telles,False,McTominay,True,VandeBeek,False,Mata,False,Lingard,False,James,False,Greenwood,False,Maguire,True,Matic,False,Martial,False,Rashford,False,Bachmann,True,Navarro,True,Sierralta,False,Troost-Ekong,False,Masina,True,Zinckernagel,True,Chalobah,False,Hughes,False,Sarr,True,JoaoPedro,True,Gray,True,Ngakia,False,Wilmot,False,Sema,True,Hungbo,False,Philips,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,621,363,31,the,33,to,23,a,12,in,11,of,11,his,10,and,10,was,8,with,8,on,8
1562,Onodi,True,Bridge,True,Revan,True,Walker,True,Rowe,True,Chrisene,True,Barry,True,Kesler,True,Sylla,True,Raikhy,True,Bogarde,True,Sohna,False,Rowe,False,Young,False,Swinkels,False,Lindley,False,Kelleher,False,NWilliams,True,RWilliams,False,Fabinho,False,Milner,False,Wijnaldum,True,Henderson,False,Jones,True,Mane,True,Minamino,False,Salah,False,Thiago,True,Firmino,False,Oxlade-Chamberlain,False,Origi,False,Shaqiri,True,<PAD>,<PAD>,<PAD>,<PAD>,1098,547,61,the,58,to,31,a,31,and,28,in,27,of,22,was,14,as,14,on,14,from,10
1563,Ruddy,True,NelsonSemedo,True,Coady,True,Saiss,True,AitNouri,True,Dendoncker,True,Neves,True,Traore,True,JoaoMoutinho,False,PedroNeto,True,Silva,False,Gibbs-White,False,Butland,False,Clyne,False,Tomkins,False,Sakho,False,vanAanholt,False,Ayew,True,McCarthy,False,Riedewald,False,Eze,True,Benteke,False,Batshuayi,False,Kouyate,False,Zaha,False,Mitchell,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,789,420,42,the,46,a,28,to,22,and,19,of,17,in,16,on,11,we,8,for,8,is,8
1564,Mendy,True,Chalobah,True,Silva,True,Rudiger,True,James,True,Jorginho,True,Kovacic,True,Alonso,True,Mount,True,Pulisic,False,Lukaku,False,Kante,False,Ziyech,True,Azpilicueta,False,Loftus-Cheek,False,Barkley,True,Alisson,True,Alexander-Arnold,True,Konate,True,VanDijk,True,Robertson,True,Thiago,True,Henderson,True,Keita,True,Salah,False,Mane,True,Diaz,True,Jota,True,Milner,True,Matip,True,Tsimikas,True,Firmino,True,<PAD>,<PAD>,<PAD>,<PAD>,1381,634,60,the,80,in,36,and,34,a,28,to,27,of,26,was,24,on,20,with,18,-,17
1565,Mendy,True,James,True,Christensen,True,Rudiger,True,Azpilicueta,True,Jorginho,True,Kovacic,False,Alonso,True,Mount,True,Havertz,False,Werner,True,Loftus-Cheek,True,Butland,False,Kouyate,False,Anderson,False,Guehi,True,Ward,False,Eze,False,McArthur,True,Schlupp,False,Mitchell,False,Zaha,False,Mateta,False,Ayew,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1492,689,65,the,83,a,47,to,46,and,39,in,34,of,30,for,17,at,16,their,15,is,15
1566,Steffen,False,Cancelo,False,Stones,False,Ake,False,Zinchenko,False,Fernandinho,False,Bernardo,True,Foden,False,Grealish,True,Jesus,False,Sterling,False,Mahrez,True,Alisson,True,Alexander-Arnold,True,Konate,True,VanDijk,True,Robertson,True,Fabinho,True,Thiago,True,Keita,True,Diaz,True,Mane,True,Salah,True,Henderson,False,Jota,False,Firmino,False,Jones,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1260,610,50,the,76,a,32,to,28,and,27,in,24,of,21,his,17,was,17,at,16,from,14
1567,Butland,True,Clyne,True,Andersen,True,Guehi,True,Mitchell,True,Kouyate,True,Gallagher,True,Eze,True,Olise,True,Mateta,True,Zaha,True,Milivojevic,False,Edouard,True,Benteke,False,Hughes,True,Pickford,False,Coleman,True,Holgate,False,Godfrey,False,Keane,False,Kenny,False,Doucoure,False,Gomes,False,Gordon,False,Townsend,True,Richarlison,False,Gray,True,Calvert-Lewin,False,Iwobi,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,945,475,39,the,54,to,39,a,29,and,25,we,17,in,16,of,16,that,11,on,10,but,9
1568,RalphHasenhuttlmadefourchangestohisteamthatlostathometoWatfordlasttimeoutTwoofthemwereindefenceasJackStephensandTinoLivramentocameinforJanBednarekandRomainPerraudHealsoswappedhisfrontlinewithAdamArmstrongandShaneLongreplacingWillSmallboneandCheyAdamsPepGuardiolaalsorotatedtwoofhisforwardsPhilFodenandRiyadMahrezdroppedtothebenchafterMonday'sdrawatCrystalPalacereplacedbyGabrielJesusandRaheemSterlingIlkayGundogancamesinforBernardoSilvainmidfieldwhileZackSteffenreplacedEdersoningoalForster,False,Livramento,False,Stephens,False,Salisu,False,Walker-Peters,False,Romeu,False,Ward-Prowse,False,SArmstrong,False,Elyounoussi,True,Long,False,AArmstrong,False,Adams,False,Broja,False,Steffen,True,Walker,True,Stones,True,Laporte,True,Cancelo,True,Rodri,True,DeBruyne,True,Gundogan,True,Jesus,True,Sterling,True,Grealish,False,Mahrez,True,Foden,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,726,393,33,the,47,a,21,to,18,we,15,in,14,and,12,of,11,from,8,City,8,have,8
1569,Lumley,False,Dijksteel,True,Fry,False,McNair,False,Jones,True,Crooks,False,Howson,True,Tavernier,False,Taylor,False,Balogun,False,Connolly,False,Samba,False,Peltier,False,Bola,False,Watmore,False,Coburn,False,Mendy,False,Azpilicueta,True,Silva,True,Rudiger,False,Sarr,False,Mount,True,Loftus-Cheek,False,Kovacic,False,Ziyech,True,Lukaku,True,Pulisic,False,Werner,False,Kante,False,Kenedy,False,Vale,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1179,578,45,the,80,to,45,and,26,in,24,a,23,of,23,their,20,on,20,with,19,his,16
1570,Begovic,False,Kenny,False,Patterson,False,Keane,False,Branthwaite,False,Mykolenko,False,Allan,False,Doucoure,False,Gordon,True,Townsend,False,Rondon,True,Richarlison,False,Coleman,False,Ashby-Hammond,False,Evans,True,Stephens,True,Stevens,False,MendyMendy,False,KSmith,True,Ricketts,False,Rees,False,Raymond,False,Boden,False,Marsh,False,Comley,False,CSmith,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,919,492,39,the,45,to,27,a,25,and,19,in,17,was,15,of,15,-,11,for,11,with,8
1571,Caballero,True,Walker-Peters,True,Stephens,True,Valery,True,Perraud,True,Diallo,True,Ward-Prowse,True,Smallbone,True,Djenepo,False,Long,False,AArmstrong,False,Livramento,False,Romeu,False,SArmstrong,False,Redmond,False,Broja,True,Areola,False,Johnson,False,Dawson,False,Zouma,False,Diop,False,Rice,False,Soucek,False,Fornals,False,Lanzini,False,Bowen,False,Antonio,False,Benrahma,False,Vlasic,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1062,519,62,the,70,a,32,and,25,in,24,to,23,from,18,for,15,with,13,was,12,after,11
1572,ThedrawfortheFACupquarter-finalswilltakeplaceonThursdayjustbeforeEvertonvsBorehamWoodwhichkicks-offat815pmwiththedrawbeingconductedbyEnglandmanagerGarethSouthgateatWembleyBenda,True,Knight,False,Edwards,True,Kent,True,Ward,False,Grant,True,Fuchs,True,Coulson,True,Poku,True,Jones,True,Szmodics,False,Clarke-Harris,False,Brown,False,Marriott,False,Ederson,False,JoaoCancelo,False,Ake,False,Dias,False,Zinchenko,True,Gundogan,True,Fernandinho,False,Foden,True,Mahrez,True,GabrielJesus,False,Grealish,True,Stones,False,Laporte,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,862,432,43,the,62,to,24,and,23,a,21,of,19,on,14,in,12,his,11,for,11,he,10
1573,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,742,398,31,the,52,to,23,a,22,in,18,on,16,with,12,of,12,and,11,for,10,was,9
1574,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,791,426,41,the,50,to,22,a,18,and,18,in,14,with,11,into,8,on,8,we,7,for,7
1575,Kelleher,False,Alexander-Arnold,True,Konate,False,VanDijk,True,Tsimikas,True,Henderson,True,Keita,False,Jones,False,Minamino,True,Jota,True,Firmino,False,Diaz,True,Elliott,True,Robertson,True,Milner,False,Thiago,False,Phillips,False,Ng,False,McGuinness,False,Flint,True,Denham,True,Bagan,True,Vaulks,False,King,False,Pack,True,Harris,True,Collins,False,Colwill,True,Davies,True,Doyle,False,Hugill,False,Semenyo,False,<PAD>,<PAD>,<PAD>,<PAD>,943,506,45,the,44,a,38,to,25,and,17,in,15,with,14,his,13,but,12,he,11,was,11
